target,arch,seed,input_norm,n_aux,val_MAE_log,MAE_log,R2_log,MAE_lin,R2_lin
pgv_fwd,cnn_lstm,0,peak,1,0.1836097538471222,0.18766073882579803,0.8232928514480591,0.002715473063290119,0.5158616900444031
pgv_fwd,cnn_lstm,1,peak,1,0.18361298739910126,0.18684421479701996,0.8219088912010193,0.0024790193419903517,0.6541270017623901
pgv_fwd,cnn_lstm,2,peak,1,0.17774707078933716,0.1799701601266861,0.8358266353607178,0.002546781674027443,0.5473763942718506
