target,arch,seed,input_norm,n_aux,val_MAE_log,MAE_log,R2_log,MAE_lin,R2_lin
pgv_fwd,cnn_lstm,0,peak,2,0.18133977055549622,0.18161641061306,0.8326552510261536,0.0025502063799649477,0.53861004114151
pgv_fwd,cnn_lstm,1,peak,2,0.18587952852249146,0.18991033732891083,0.8194187879562378,0.0026923734694719315,0.5289933681488037
pgv_fwd,cnn_lstm,2,peak,2,0.17963209748268127,0.18399250507354736,0.8294051885604858,0.002535162027925253,0.598731517791748
