target,arch,seed,input_norm,n_aux,val_MAE_log,MAE_log,R2_log,MAE_lin,R2_lin
pgv_fwd,cnn,0,peak,2,0.2047455906867981,0.21022425591945648,0.7846121788024902,0.0029575000517070293,0.43123966455459595
pgv_fwd,cnn,1,peak,2,0.2069406360387802,0.2101626694202423,0.7861700654029846,0.002830325858667493,0.49318695068359375
pgv_fwd,cnn,2,peak,2,0.20602519810199738,0.21050786972045898,0.7881796360015869,0.0027224260848015547,0.5546345710754395
